时间,收盘价,信号类型,方向,置信度,张力,加速度,DXY燃料,量能比率,EMA偏离%,V705通过,过滤原因
2025-09-27 00:00:00,109553.77,LOW_OSCILLATION,做多,0.6,-1.504744054731393,-0.005134681743423035,0.3837365672677548,0.41561713940820916,-1.0690862875034912,False,量能过低
2025-09-27 04:00:00,109411.2,LOW_OSCILLATION,做多,0.6,-1.5099071557040737,-0.0004833550481147333,0.3837365672677548,0.3650409767352043,-1.0849905289626354,False,量能过低
2025-09-27 08:00:00,109310.21,LOW_OSCILLATION,做多,0.6,-1.5142674045540259,0.00037833844858356806,0.3837365672677548,0.5615855078118447,-1.0654579926068721,True,
2025-09-27 12:00:00,109402.24,LOW_OSCILLATION,做多,0.6,-1.5178011242596674,0.0017649475107044872,0.3837365672677548,0.4947093280160473,-0.8894560492384329,False,量能过低
2025-09-27 16:00:00,109424.2,LOW_OSCILLATION,做多,0.6,-1.5204858772547218,-0.0006411887134766007,0.3837365672677548,0.25929605625868346,-0.787398543064656,False,量能过低
2025-09-27 20:00:00,109635.85,LOW_OSCILLATION,做多,0.6,-1.5223005045870786,0.0017334884973504083,0.3837365672677548,0.2082350927001208,-0.5390914351094459,False,量能过低
2025-09-28 00:00:00,109436.0,LOW_OSCILLATION,做多,0.6,-1.5232251628531548,-0.003757068301491602,0.3837365672677548,0.3824642624401594,-0.6522325521383024,False,量能过低
2025-09-28 04:00:00,109513.06,LOW_OSCILLATION,做多,0.6,-1.523241358847869,0.0025270085063175537,0.3837365672677548,0.2686282874229069,-0.5271136703827063,False,量能过低
2025-09-28 08:00:00,109369.02,LOW_OSCILLATION,做多,0.6,-1.5223319818744552,-0.0020194327713066685,0.3837365672677548,0.42952936119325574,-0.5956595920891402,False,量能过低
2025-09-28 12:00:00,110037.93,LOW_OSCILLATION,做多,0.6,-1.520481333662525,0.0074313598815529585,0.3837365672677548,0.6990785585706247,0.011133508353938651,True,
2025-09-28 16:00:00,110337.6,LOW_OSCILLATION,做多,0.6,-1.517675155847025,-0.0033927492915884158,0.3837365672677548,0.6479395687693905,0.2564282279687422,True,
2025-09-29 04:00:00,111865.95,LOW_OSCILLATION,做多,0.6,-1.5034029669628601,0.0028075252508424882,0.18143578345137074,1.1658785597962793,1.1926612474797784,True,
